Date,StockName,CurrentPrice,Sector,MarketCap,Volume,PERatio,DividendYield,Momentum,Volatility,RelativeStrength,MarketMovementClass
2023-02-03,Consumer GoodsStock5,77.72,Consumer Goods,6463714069.01,208504.43,45.0,0.0258,0.17,0.0482,23.14,4
2023-02-04,Consumer GoodsStock5,76.17,Consumer Goods,3594496288.24,898852.77,11.73,0.0661,0.9,0.0608,92.03,2
2023-02-05,Consumer GoodsStock5,76.17,Consumer Goods,2828820152.91,804199.11,28.83,0.0548,-1.04,0.0369,84.48,4
2023-02-06,Consumer GoodsStock5,74.64,Consumer Goods,6963892362.42,258065.58,38.02,0.0228,-1.16,0.1109,74.79,2
2023-02-07,Consumer GoodsStock5,74.64,Consumer Goods,6599362672.41,314298.99,36.14,0.0602,-0.31,0.1091,48.28,4
2023-02-08,Consumer GoodsStock5,74.64,Consumer Goods,2454946041.6,689555.7,14.71,0.0568,0.11,0.0708,61.14,4
2023-02-09,Consumer GoodsStock5,71.66,Consumer Goods,6204321214.42,292593.31,32.68,0.0783,1.56,0.0662,44.53,2
2023-01-01,Consumer GoodsStock6,39.58,Consumer Goods,176716870.4,703651.25,6.03,0.069,0.05,0.1228,59.72,4
2023-01-02,Consumer GoodsStock6,39.58,Consumer Goods,1374808883.01,473136.15,19.01,0.035,0.92,0.1955,23.79,4
2023-01-03,Consumer GoodsStock6,42.35,Consumer Goods,2142312887.46,202220.46,26.47,0.0693,-1.26,0.0183,81.75,7
2023-01-04,Consumer GoodsStock6,42.35,Consumer Goods,1274153412.5,829843.94,33.73,0.0719,1.37,0.0737,83.64,4
2023-01-05,Consumer GoodsStock6,40.66,Consumer Goods,3164195535.85,617569.42,8.13,0.0407,0.2,0.0355,54.65,2
2023-01-06,Consumer GoodsStock6,43.5,Consumer Goods,832205508.89,609973.12,14.52,0.0491,0.96,0.0963,81.51,7
2023-01-07,Consumer GoodsStock6,43.94,Consumer Goods,380048480.63,349834.49,35.92,0.0399,0.23,0.1346,40.74,5
2023-01-08,Consumer GoodsStock6,43.94,Consumer Goods,3566152972.78,413522.35,6.19,0.0046,-1.02,0.1422,93.86,4
2023-01-09,Consumer GoodsStock6,43.94,Consumer Goods,3716566168.8,768193.78,22.06,0.0383,-0.59,0.0888,77.81,4
2023-01-10,Consumer GoodsStock6,44.38,Consumer Goods,3227101015.3,470521.96,8.89,0.0046,-0.64,0.2226,60.91,5
2023-01-11,Consumer GoodsStock6,37.72,Consumer Goods,3733592170.0,370299.49,43.16,0.0428,0.29,0.0357,70.98,0
2023-01-12,Consumer GoodsStock6,37.72,Consumer Goods,1959189457.23,96604.81,34.51,0.0729,-0.25,0.0426,90.23,4
2023-01-13,Consumer GoodsStock6,36.97,Consumer Goods,2430114527.56,539469.98,31.83,0.0333,-0.2,0.0091,74.43,2
2023-01-14,Consumer GoodsStock6,36.97,Consumer Goods,2491529592.07,647197.45,15.97,0.0018,-0.04,0.1388,30.68,4
2023-01-15,Consumer GoodsStock6,35.49,Consumer Goods,255839064.36,355378.05,41.21,0.0735,0.06,0.0896,21.94,2
2023-01-16,Consumer GoodsStock6,35.49,Consumer Goods,786299304.23,274535.2,15.5,0.0412,-0.89,0.0459,45.32,4
2023-01-17,Consumer GoodsStock6,35.84,Consumer Goods,2060342241.27,879552.25,13.81,0.0134,-1.17,0.2403,66.02,5
2023-01-18,Consumer GoodsStock6,35.84,Consumer Goods,2701715754.64,942838.56,22.92,0.0165,-0.98,0.0128,28.89,4
2023-01-19,Consumer GoodsStock6,35.12,Consumer Goods,1414114662.78,120104.41,6.43,0.0525,1.53,0.0811,66.04,2
2023-01-20,Consumer GoodsStock6,33.72,Consumer Goods,1005414921.93,138231.34,42.93,0.0598,-0.59,0.1105,96.66,2
2023-01-21,Consumer GoodsStock6,33.72,Consumer Goods,2708180465.15,271945.12,14.45,0.0627,1.13,0.1161,55.26,4
2023-01-22,Consumer GoodsStock6,33.72,Consumer Goods,2489664739.78,277302.46,20.87,0.0697,0.45,0.1878,70.26,4
2023-01-23,Consumer GoodsStock6,37.77,Consumer Goods,1665252605.86,433811.95,42.92,0.0644,-0.27,0.1721,32.39,8
2023-01-24,Consumer GoodsStock6,37.77,Consumer Goods,3313828545.65,884939.68,9.88,0.0343,0.41,0.0031,67.8,4
2023-01-25,Consumer GoodsStock6,37.77,Consumer Goods,135192481.57,569731.31,9.32,0.0668,-0.25,0.1619,42.92,4
2023-01-26,Consumer GoodsStock6,38.14,Consumer Goods,1127429624.95,256529.76,47.26,0.0647,-0.48,0.0507,14.33,5
2023-01-27,Consumer GoodsStock6,35.47,Consumer Goods,867938929.29,776448.59,15.8,0.0583,-0.61,0.145,98.32,1
2023-01-28,Consumer GoodsStock6,34.76,Consumer Goods,1330103394.95,308076.31,9.93,0.0392,1.5,0.0932,81.76,2
2023-01-29,Consumer GoodsStock6,34.76,Consumer Goods,145573316.92,622733.13,7.49,0.0493,-1.0,0.0613,81.93,4
2023-01-30,Consumer GoodsStock6,35.81,Consumer Goods,2918125843.2,312058.1,31.4,0.0732,0.97,0.0544,0.95,6
2023-01-31,Consumer GoodsStock6,30.44,Consumer Goods,2319577995.11,763833.11,40.5,0.0744,-0.3,0.043,90.37,0
2023-02-01,Consumer GoodsStock6,29.83,Consumer Goods,2044388013.25,535158.37,8.74,0.0228,1.18,0.0068,70.75,2
2023-02-02,Consumer GoodsStock6,29.83,Consumer Goods,1494567133.22,305697.14,10.37,0.0327,-1.92,0.1591,4.43,4
2023-02-03,Consumer GoodsStock6,29.83,Consumer Goods,1652994711.65,87323.26,47.44,0.008,-0.69,0.129,73.82,4
2023-02-04,Consumer GoodsStock6,29.83,Consumer Goods,239211971.18,769831.63,8.21,0.0738,-0.03,0.0652,72.3,4
2023-02-05,Consumer GoodsStock6,29.83,Consumer Goods,671297949.1,761500.05,40.29,0.0738,0.12,0.2359,36.31,4
2023-02-06,Consumer GoodsStock6,29.23,Consumer Goods,2202607850.48,346255.33,24.27,0.0323,0.45,0.023,66.68,2
2023-02-07,Consumer GoodsStock6,29.23,Consumer Goods,2284133847.37,644561.61,7.73,0.0077,-0.05,0.0544,82.59,4
2023-02-08,Consumer GoodsStock6,29.23,Consumer Goods,1140932912.77,910382.34,42.66,0.0532,-0.56,0.0343,1.61,4
2023-02-09,Consumer GoodsStock6,28.06,Consumer Goods,840922702.48,556272.16,7.88,0.0109,0.47,0.1125,61.58,2
2023-01-01,Consumer GoodsStock7,274.28,Consumer Goods,10351473445.97,105722.82,15.19,0.0718,0.23,0.0673,3.32,2
2023-01-02,Consumer GoodsStock7,307.19,Consumer Goods,3316519675.15,685815.38,16.38,0.0314,-0.85,0.1962,25.05,8
2023-01-03,Consumer GoodsStock7,307.19,Consumer Goods,10694322156.84,959730.67,40.94,0.0367,0.55,0.053,15.72,4
2023-01-04,Consumer GoodsStock7,301.05,Consumer Goods,11209590775.62,881544.71,10.93,0.0098,-1.79,0.0048,56.87,2
2023-01-05,Consumer GoodsStock7,301.05,Consumer Goods,13264426329.41,120853.24,11.35,0.0657,-0.29,0.0422,11.35,4
2023-01-06,Consumer GoodsStock7,289.01,Consumer Goods,17693328558.43,718199.68,21.78,0.0544,0.32,0.0155,6.49,2
2023-01-07,Consumer GoodsStock7,283.23,Consumer Goods,2204645652.81,869313.99,40.67,0.046,-0.22,0.0406,29.77,2
2023-01-08,Consumer GoodsStock7,283.23,Consumer Goods,7518594306.5,82230.27,37.88,0.0239,-1.06,0.0136,80.25,4
2023-01-09,Consumer GoodsStock7,283.23,Consumer Goods,25563051347.64,500516.85,47.36,0.0713,0.7,0.0123,32.31,4
2023-01-10,Consumer GoodsStock7,283.23,Consumer Goods,1558394943.73,593308.9,37.49,0.0619,-0.18,0.1158,17.69,4
2023-01-11,Consumer GoodsStock7,283.23,Consumer Goods,4711930280.84,905122.05,15.38,0.0233,-0.14,0.117,2.4,4
2023-01-12,Consumer GoodsStock7,283.23,Consumer Goods,2653760806.55,985491.27,31.47,0.0205,-0.78,0.0118,79.99,4
2023-01-13,Consumer GoodsStock7,291.72,Consumer Goods,25546091048.98,348340.03,19.66,0.0028,0.49,0.2107,45.93,6
2023-01-14,Consumer GoodsStock7,300.47,Consumer Goods,5294348662.53,19569.6,8.3,0.0179,0.0,0.0525,31.41,6
2023-01-15,Consumer GoodsStock7,294.46,Consumer Goods,22160878518.84,212406.81,35.94,0.0279,0.75,0.0021,3.74,2
2023-01-16,Consumer GoodsStock7,294.46,Consumer Goods,25202560615.94,592094.51,17.46,0.0318,0.7,0.0324,4.11,4
2023-01-17,Consumer GoodsStock7,282.69,Consumer Goods,9379536301.98,240451.89,16.92,0.0177,-0.32,0.0267,93.4,2
2023-01-18,Consumer GoodsStock7,271.38,Consumer Goods,5762979556.07,253803.07,46.99,0.0605,-0.23,0.0168,83.63,2
2023-01-19,Consumer GoodsStock7,271.38,Consumer Goods,7332496767.44,579992.58,42.0,0.0623,-0.43,0.1495,1.46,4
2023-01-20,Consumer GoodsStock7,274.09,Consumer Goods,4468423139.5,862860.06,19.82,0.0295,-0.09,0.0233,88.84,5
2023-01-21,Consumer GoodsStock7,254.91,Consumer Goods,10508841553.67,41085.63,21.69,0.0138,0.53,0.035,43.6,1
2023-01-22,Consumer GoodsStock7,249.81,Consumer Goods,14824695065.03,150685.89,16.67,0.0437,0.76,0.1112,49.15,2
2023-01-23,Consumer GoodsStock7,249.81,Consumer Goods,23700779039.47,124646.84,20.06,0.0256,0.35,0.0391,75.99,4
2023-01-24,Consumer GoodsStock7,249.81,Consumer Goods,13549380224.56,68948.7,30.0,0.0633,-1.61,0.0505,66.75,4
2023-01-25,Consumer GoodsStock7,249.81,Consumer Goods,13725031833.42,492689.71,22.15,0.0575,0.02,0.0754,70.07,4
2023-01-26,Consumer GoodsStock7,252.31,Consumer Goods,11919734474.07,836624.33,12.99,0.0127,0.86,0.0365,89.24,5
2023-01-27,Consumer GoodsStock7,252.31,Consumer Goods,13378102560.79,338079.16,49.1,0.0256,0.22,0.1669,60.85,4
2023-01-28,Consumer GoodsStock7,252.31,Consumer Goods,24351890854.35,575965.5,47.2,0.0006,1.68,0.0561,74.51,4
2023-01-29,Consumer GoodsStock7,259.87,Consumer Goods,373117425.44,10326.86,26.25,0.0023,-0.72,0.0045,52.2,6
2023-01-30,Consumer GoodsStock7,259.87,Consumer Goods,1408869510.44,341773.02,22.61,0.0792,0.22,0.1434,98.73,4
2023-01-31,Consumer GoodsStock7,259.87,Consumer Goods,25816825542.12,968615.33,27.03,0.0557,-0.15,0.0965,80.9,4
2023-02-01,Consumer GoodsStock7,259.87,Consumer Goods,18338626626.56,748293.82,16.41,0.0701,-1.45,0.0201,86.54,4
2023-02-02,Consumer GoodsStock7,259.87,Consumer Goods,19563604761.32,552552.74,22.18,0.0648,-1.8,0.1386,10.96,4
2023-02-03,Consumer GoodsStock7,262.47,Consumer Goods,1184145770.91,864555.47,21.2,0.0511,1.51,0.0382,75.76,5
2023-02-04,Consumer GoodsStock7,262.47,Consumer Goods,16496243914.67,759951.72,42.85,0.0609,-0.4,0.0055,36.26,4
2023-02-05,Consumer GoodsStock7,251.97,Consumer Goods,3281417625.43,288719.69,7.4,0.0551,0.5,0.1622,96.47,2
2023-02-06,Consumer GoodsStock7,254.49,Consumer Goods,22323583847.37,184306.37,16.92,0.0061,-1.59,0.0356,24.34,5
2023-02-07,Consumer GoodsStock7,285.03,Consumer Goods,21640085326.56,838569.96,30.74,0.0697,0.48,0.0156,28.13,8
2023-02-08,Consumer GoodsStock7,285.03,Consumer Goods,19759378040.08,399007.93,44.59,0.0784,-2.46,0.014,47.19,4
2023-02-09,Consumer GoodsStock7,287.88,Consumer Goods,18684056231.96,54324.65,29.4,0.0014,-0.68,0.1109,47.2,5
2023-01-01,Consumer GoodsStock8,373.26,Consumer Goods,6231764289.19,403980.77,15.35,0.027,-1.28,0.1004,23.41,1
2023-01-02,Consumer GoodsStock8,376.99,Consumer Goods,25739244303.19,243810.26,21.96,0.0405,1.0,0.0072,38.06,5
2023-01-03,Consumer GoodsStock8,388.3,Consumer Goods,17355214635.35,748908.95,46.86,0.0726,-2.64,0.0889,64.09,6
2023-01-04,Consumer GoodsStock8,399.95,Consumer Goods,4850606719.33,457340.08,13.66,0.0715,-0.02,0.0538,10.4,6
2023-01-05,Consumer GoodsStock8,399.95,Consumer Goods,28003219016.0,361124.12,44.93,0.0781,1.98,0.1744,29.75,4
2023-01-06,Consumer GoodsStock8,399.95,Consumer Goods,17807560307.8,309169.12,8.02,0.0202,0.19,0.1392,60.17,4
2023-01-07,Consumer GoodsStock8,399.95,Consumer Goods,15769952437.4,427017.44,42.54,0.0381,-0.03,0.026,64.96,4
2023-01-08,Consumer GoodsStock8,383.95,Consumer Goods,25218148000.68,852912.13,47.41,0.0798,0.58,0.1663,45.07,2
2023-01-09,Consumer GoodsStock8,383.95,Consumer Goods,6368917751.96,857588.08,45.93,0.036,-0.71,0.0433,68.38,4
2023-01-10,Consumer GoodsStock8,383.95,Consumer Goods,34956551260.84,674302.35,34.06,0.0448,1.82,0.0323,5.62,4
2023-01-11,Consumer GoodsStock8,383.95,Consumer Goods,29449156397.88,780729.15,39.66,0.0181,1.01,0.1122,33.81,4
2023-01-12,Consumer GoodsStock8,410.83,Consumer Goods,4539184573.28,502769.35,24.26,0.0261,-0.9,0.0353,71.67,7
2023-01-13,Consumer GoodsStock8,439.59,Consumer Goods,35453141700.7,861416.59,21.18,0.026,-0.62,0.0023,94.54,7
2023-01-14,Consumer GoodsStock8,422.0,Consumer Goods,38148260395.4,92746.4,42.02,0.0122,0.98,0.0999,55.51,2
2023-01-15,Consumer GoodsStock8,405.12,Consumer Goods,37790128934.06,457791.03,38.05,0.0401,-1.59,0.084,20.04,2
2023-01-16,Consumer GoodsStock8,405.12,Consumer Goods,18061015521.19,396212.08,35.27,0.0552,-0.13,0.0362,41.18,4
2023-01-17,Consumer GoodsStock8,388.92,Consumer Goods,9471758142.76,61125.38,49.83,0.0589,-0.47,0.171,78.68,2
2023-01-18,Consumer GoodsStock8,400.58,Consumer Goods,24167562547.0,195237.34,40.2,0.0765,1.76,0.0775,33.75,6
2023-01-19,Consumer GoodsStock8,400.58,Consumer Goods,29535418439.76,928493.39,33.3,0.0632,-0.48,0.0553,53.2,4
2023-01-20,Consumer GoodsStock8,392.57,Consumer Goods,25071474884.59,298736.65,40.62,0.0646,-1.32,0.015,64.68,2
2023-01-21,Consumer GoodsStock8,439.68,Consumer Goods,27540117105.03,45416.94,5.78,0.0256,0.53,0.0514,84.48,8
2023-01-22,Consumer GoodsStock8,430.89,Consumer Goods,14322213721.79,243884.5,45.88,0.0402,-0.97,0.179,63.1,2
2023-01-23,Consumer GoodsStock8,430.89,Consumer Goods,14920860366.76,638135.27,31.6,0.0235,-0.38,0.1007,41.52,4
2023-01-24,Consumer GoodsStock8,430.89,Consumer Goods,39442774097.99,45822.95,15.96,0.0155,-2.8,0.0091,72.9,4
2023-01-25,Consumer GoodsStock8,422.27,Consumer Goods,25275127119.22,885018.69,45.98,0.0767,0.24,0.0164,23.45,2
2023-01-26,Consumer GoodsStock8,413.82,Consumer Goods,679632900.61,709775.91,47.19,0.015,1.32,0.0735,92.76,2
2023-01-27,Consumer GoodsStock8,413.82,Consumer Goods,40165456147.42,351226.41,20.75,0.0434,0.91,0.0834,74.7,4
2023-01-28,Consumer GoodsStock8,413.82,Consumer Goods,21811323215.22,366373.78,5.72,0.045,0.02,0.0583,98.3,4
2023-01-29,Consumer GoodsStock8,397.27,Consumer Goods,23347437002.84,355833.77,42.96,0.0289,0.64,0.0431,37.47,2
2023-01-30,Consumer GoodsStock8,369.46,Consumer Goods,14644995878.32,657977.05,16.45,0.0346,0.12,0.0624,75.63,1
2023-01-31,Consumer GoodsStock8,369.46,Consumer Goods,15740234971.86,97399.67,14.09,0.0124,2.77,0.1735,94.89,4
2023-02-01,Consumer GoodsStock8,354.68,Consumer Goods,21418295011.63,531233.54,28.23,0.0699,-1.17,0.1305,1.76,2
2023-02-02,Consumer GoodsStock8,347.59,Consumer Goods,10991979482.72,620669.99,12.77,0.033,-2.86,0.1229,97.39,2
2023-02-03,Consumer GoodsStock8,323.26,Consumer Goods,30756777181.01,586117.84,40.81,0.0344,1.03,0.0125,89.59,1
2023-02-04,Consumer GoodsStock8,316.79,Consumer Goods,6565540080.49,501272.82,45.51,0.0258,1.31,0.096,77.87,2
2023-02-05,Consumer GoodsStock8,316.79,Consumer Goods,12938840231.31,967345.83,32.51,0.0583,1.3,0.1188,25.78,4
2023-02-06,Consumer GoodsStock8,310.46,Consumer Goods,22277703156.62,526180.79,35.75,0.0216,-1.2,0.2118,59.7,2
2023-02-07,Consumer GoodsStock8,304.25,Consumer Goods,21854099876.62,807870.07,16.7,0.024,1.27,0.1048,70.41,2
2023-02-08,Consumer GoodsStock8,304.25,Consumer Goods,12135874314.67,400905.14,16.47,0.0125,-0.59,0.0277,93.78,4
2023-02-09,Consumer GoodsStock8,307.29,Consumer Goods,26394211452.72,907602.13,23.39,0.0677,-0.82,0.0813,67.39,5
2023-01-01,Consumer GoodsStock9,31.49,Consumer Goods,560286745.2,700384.49,15.1,0.0055,-1.28,0.0072,72.94,5
2023-01-02,Consumer GoodsStock9,30.86,Consumer Goods,1077153088.99,571764.86,17.82,0.0302,-0.46,0.0455,8.22,2
2023-01-03,Consumer GoodsStock9,30.86,Consumer Goods,1327379941.1,547232.69,21.76,0.0632,-0.08,0.0527,38.23,4
2023-01-04,Consumer GoodsStock9,30.86,Consumer Goods,2982945643.68,515271.65,49.41,0.0242,-1.61,0.092,9.71,4
2023-01-05,Consumer GoodsStock9,30.86,Consumer Goods,1063842607.4,131393.03,18.33,0.0709,1.08,0.0998,61.2,4
2023-01-06,Consumer GoodsStock9,30.86,Consumer Goods,761110766.33,375324.55,31.64,0.0281,-0.34,0.0254,87.98,4
2023-01-07,Consumer GoodsStock9,30.86,Consumer Goods,1940943606.09,495506.26,44.27,0.0438,0.81,0.0036,71.97,4
2023-01-08,Consumer GoodsStock9,29.63,Consumer Goods,550816772.27,789251.63,42.61,0.0436,2.07,0.0854,43.91,2
2023-01-09,Consumer GoodsStock9,29.63,Consumer Goods,347791262.27,961666.45,38.76,0.0505,-0.9,0.0486,40.93,4
2023-01-10,Consumer GoodsStock9,29.63,Consumer Goods,1888239776.81,388814.74,32.6,0.0651,-0.05,0.0439,75.86,4
2023-01-11,Consumer GoodsStock9,29.63,Consumer Goods,1940346887.79,521509.63,49.63,0.0044,-0.9,0.002,15.98,4
2023-01-12,Consumer GoodsStock9,29.63,Consumer Goods,485810643.9,964050.29,47.61,0.0269,0.52,0.217,81.56,4
2023-01-13,Consumer GoodsStock9,29.63,Consumer Goods,30365792.37,765542.64,38.61,0.0408,2.4,0.0531,99.65,4
2023-01-14,Consumer GoodsStock9,29.03,Consumer Goods,962064936.74,190946.16,45.31,0.0596,0.7,0.046,4.82,2
2023-01-15,Consumer GoodsStock9,29.03,Consumer Goods,2036981070.67,547517.12,35.0,0.0654,1.03,0.0371,16.29,4
2023-01-16,Consumer GoodsStock9,28.45,Consumer Goods,150546753.28,370782.54,22.1,0.0644,-0.8,0.1943,65.21,2
2023-01-17,Consumer GoodsStock9,27.31,Consumer Goods,514785870.82,630678.38,33.86,0.0619,1.56,0.0679,68.4,2
2023-01-18,Consumer GoodsStock9,29.23,Consumer Goods,651680459.38,556162.77,32.08,0.0799,0.11,0.1426,34.62,7
2023-01-19,Consumer GoodsStock9,29.23,Consumer Goods,700863287.84,57136.25,30.77,0.0269,-0.55,0.0988,4.93,4
2023-01-20,Consumer GoodsStock9,31.27,Consumer Goods,1830459901.72,816620.99,24.04,0.0723,2.68,0.0605,49.18,7
2023-01-21,Consumer GoodsStock9,31.27,Consumer Goods,1785594319.59,278882.93,11.55,0.0485,-0.92,0.0025,39.56,4
2023-01-22,Consumer GoodsStock9,31.27,Consumer Goods,2591267969.39,85340.05,20.68,0.0658,-1.33,0.0941,84.53,4
2023-01-23,Consumer GoodsStock9,31.27,Consumer Goods,1574129961.98,976821.47,47.62,0.0287,-0.41,0.0853,3.05,4
2023-01-24,Consumer GoodsStock9,29.08,Consumer Goods,1167872772.37,941609.62,44.21,0.0409,-0.11,0.0015,21.55,1
2023-01-25,Consumer GoodsStock9,27.05,Consumer Goods,2047448911.9,154189.34,44.11,0.0515,-0.58,0.0458,62.76,1
2023-01-26,Consumer GoodsStock9,27.86,Consumer Goods,2009090126.99,355061.19,31.43,0.0249,-1.27,0.1886,61.82,6
2023-01-27,Consumer GoodsStock9,27.86,Consumer Goods,107467495.21,401137.64,46.87,0.0501,-0.9,0.0816,29.71,4
2023-01-28,Consumer GoodsStock9,27.86,Consumer Goods,1530103821.69,496499.62,37.29,0.0253,-0.59,0.0509,78.26,4
2023-01-29,Consumer GoodsStock9,27.86,Consumer Goods,1912141447.72,486737.86,35.02,0.0064,0.25,0.1122,73.94,4
2023-01-30,Consumer GoodsStock9,26.74,Consumer Goods,2464627535.42,973871.57,32.27,0.0385,-0.84,0.1179,49.33,2
2023-01-31,Consumer GoodsStock9,27.55,Consumer Goods,2633716628.49,927798.42,16.81,0.0186,-0.52,0.1786,31.42,6
2023-02-01,Consumer GoodsStock9,27.55,Consumer Goods,1720086968.65,764900.42,38.1,0.0652,0.17,0.1461,57.81,4
2023-02-02,Consumer GoodsStock9,26.44,Consumer Goods,694860817.14,641970.76,43.66,0.0734,3.1,0.0029,83.3,2
2023-02-03,Consumer GoodsStock9,26.44,Consumer Goods,1379589676.16,906033.2,40.55,0.0727,0.13,0.1504,84.25,4
2023-02-04,Consumer GoodsStock9,25.39,Consumer Goods,2022609257.71,191143.65,41.37,0.049,-0.12,0.1387,68.19,2
2023-02-05,Consumer GoodsStock9,25.39,Consumer Goods,1099186158.25,900372.86,28.37,0.0405,0.12,0.1312,80.36,4
2023-02-06,Consumer GoodsStock9,24.88,Consumer Goods,1323816163.99,248278.06,39.19,0.0451,1.31,0.0865,54.92,2
2023-02-07,Consumer GoodsStock9,24.88,Consumer Goods,1621214005.94,909205.74,23.75,0.0252,-1.17,0.2015,7.36,4
2023-02-08,Consumer GoodsStock9,24.88,Consumer Goods,1242390700.38,592559.39,21.33,0.049,-0.53,0.0097,96.92,4
2023-02-09,Consumer GoodsStock9,24.88,Consumer Goods,852368176.21,155686.12,11.45,0.0134,1.86,0.0378,82.81,4
2023-01-01,Consumer GoodsStock10,401.83,Consumer Goods,38880703162.18,444679.91,47.77,0.0579,0.21,0.0487,68.67,5
2023-01-02,Consumer GoodsStock10,413.89,Consumer Goods,15694774085.35,589062.39,5.55,0.0266,0.04,0.0725,81.74,6
2023-01-03,Consumer GoodsStock10,405.61,Consumer Goods,21585257732.38,211968.55,10.43,0.0409,0.16,0.0762,3.13,2
2023-01-04,Consumer GoodsStock10,389.39,Consumer Goods,21591381446.91,595493.34,6.3,0.0459,0.5,0.0767,13.12,2
2023-01-05,Consumer GoodsStock10,389.39,Consumer Goods,26304221553.66,46858.89,43.49,0.0725,0.29,0.0313,74.5,4
2023-01-06,Consumer GoodsStock10,389.39,Consumer Goods,26549953988.61,808331.34,34.81,0.0262,0.82,0.0256,1.71,4
2023-01-07,Consumer GoodsStock10,389.39,Consumer Goods,37195352705.89,709165.89,49.73,0.055,-0.44,0.1748,31.21,4
2023-01-08,Consumer GoodsStock10,381.6,Consumer Goods,16679361120.61,384963.93,33.5,0.0651,-0.97,0.0688,66.69,2
2023-01-09,Consumer GoodsStock10,381.6,Consumer Goods,34424780593.85,25786.23,43.39,0.0417,-0.77,0.0227,43.26,4
2023-01-10,Consumer GoodsStock10,373.97,Consumer Goods,9786065655.36,509054.16,41.56,0.0595,1.01,0.2334,42.73,2
2023-01-11,Consumer GoodsStock10,400.14,Consumer Goods,22591778614.43,261426.73,15.35,0.0489,-0.24,0.0011,83.01,7
2023-01-12,Consumer GoodsStock10,400.14,Consumer Goods,26618046434.79,78092.85,21.29,0.0748,-0.42,0.0713,15.71,4
2023-01-13,Consumer GoodsStock10,400.14,Consumer Goods,14496114703.26,685404.11,48.49,0.029,0.46,0.017,19.97,4
2023-01-14,Consumer GoodsStock10,372.13,Consumer Goods,18358422710.99,456117.18,19.92,0.0766,0.51,0.1021,16.29,1
2023-01-15,Consumer GoodsStock10,372.13,Consumer Goods,27156215472.66,430817.49,46.62,0.0134,-0.18,0.0095,79.55,4
2023-01-16,Consumer GoodsStock10,372.13,Consumer Goods,11974943384.44,172175.53,6.81,0.0133,-1.6,0.0296,25.9,4
2023-01-17,Consumer GoodsStock10,375.86,Consumer Goods,19543978643.69,731959.45,6.61,0.0292,-1.36,0.009,12.02,5
2023-01-18,Consumer GoodsStock10,379.61,Consumer Goods,35685151580.34,88018.63,20.71,0.0767,0.23,0.0671,97.22,5
2023-01-19,Consumer GoodsStock10,406.19,Consumer Goods,19355270785.64,171121.62,14.09,0.0712,0.2,0.0777,76.62,7
2023-01-20,Consumer GoodsStock10,406.19,Consumer Goods,27019709826.91,829004.19,35.84,0.0427,0.78,0.0845,47.34,4
2023-01-21,Consumer GoodsStock10,398.06,Consumer Goods,32001388448.2,699746.46,47.18,0.0132,-1.25,0.0729,90.36,2
2023-01-22,Consumer GoodsStock10,382.14,Consumer Goods,25206022050.3,793174.86,20.97,0.0763,-0.46,0.0786,0.75,2
2023-01-23,Consumer GoodsStock10,374.5,Consumer Goods,10804171480.29,891064.96,48.52,0.0056,2.54,0.151,9.29,2
2023-01-24,Consumer GoodsStock10,374.5,Consumer Goods,12130427563.18,540695.79,34.75,0.0563,0.27,0.031,67.85,4
2023-01-25,Consumer GoodsStock10,378.24,Consumer Goods,17204110293.37,894950.87,43.96,0.0351,0.63,0.0174,71.52,5
2023-01-26,Consumer GoodsStock10,389.59,Consumer Goods,31128466691.01,613204.46,10.21,0.0233,0.27,0.0537,73.4,6
2023-01-27,Consumer GoodsStock10,381.8,Consumer Goods,11633221258.02,474204.06,5.98,0.0631,0.85,0.0438,80.26,2
2023-01-28,Consumer GoodsStock10,381.8,Consumer Goods,12661437582.84,521153.4,25.02,0.0271,-0.06,0.12,83.27,4
2023-01-29,Consumer GoodsStock10,366.53,Consumer Goods,5483771213.83,977547.1,31.45,0.0408,-1.49,0.0121,71.87,2
2023-01-30,Consumer GoodsStock10,351.87,Consumer Goods,20323419434.89,575061.11,46.14,0.0421,0.22,0.1075,9.13,2
